2020,9,China,"Ferro fundido, ferro e aço",Santa Catarina,MARITIMA,23199379
2020,10,Estados Unidos,Plásticos e suas obras,Santa Catarina,MARITIMA,22993513
2020,11,China,Borracha e suas obras,Santa Catarina,MARITIMA,22725516
2020,7,Irã,Adubos (fertilizantes),Santa Catarina,MARITIMA,22653117
2020,10,China,"Ferro fundido, ferro e aço",Santa Catarina,MARITIMA,22504986
2020,12,Omã,Adubos (fertilizantes),Santa Catarina,MARITIMA,22443053
2020,2,China,"Vestuário e seus acessórios, exceto de Malha",Santa Catarina,MARITIMA,22402953
2020,11,Irã,Adubos (fertilizantes),Santa Catarina,MARITIMA,22048342
2020,2,China,"Fibras sintéticas ou artificiais, descontínuas",Santa Catarina,MARITIMA,21730890
2020,12,Colômbia,Plásticos e suas obras,Santa Catarina,MARITIMA,21693161
2020,4,China,"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",Santa Catarina,AEREA,20988410
2020,4,Estados Unidos,Plásticos e suas obras,Santa Catarina,MARITIMA,20840461
2020,2,China,"Vestuário e seus acessórios, de malha",Santa Catarina,MARITIMA,20801450
2020,12,China,Borracha e suas obras,Santa Catarina,MARITIMA,20794780
2020,7,China,Produtos químicos orgânicos,Santa Catarina,MARITIMA,20663031
2020,3,China,"Fibras sintéticas ou artificiais, descontínuas",Santa Catarina,MARITIMA,20544045
2020,1,China,"Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",Santa Catarina,MARITIMA,20229941
2020,3,China,Plásticos e suas obras,Santa Catarina,MARITIMA,20012949
2020,1,China,"Vestuário e seus acessórios, exceto de Malha",Santa Catarina,MARITIMA,20007024
2020,9,China,Produtos químicos orgânicos,Santa Catarina,MARITIMA,19931056
2020,10,China,"Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",Santa Catarina,MARITIMA,19919114
2020,3,China,Filamentos sintéticos ou artificiais,Santa Catarina,MARITIMA,19591979
2020,12,Alemanha,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,MARITIMA,19549412
2020,3,Estados Unidos,Plásticos e suas obras,Santa Catarina,MARITIMA,19549220
2020,5,China,Plásticos e suas obras,Santa Catarina,MARITIMA,19506647
2020,1,China,Borracha e suas obras,Santa Catarina,MARITIMA,19503879
2020,1,Estados Unidos,Plásticos e suas obras,Santa Catarina,MARITIMA,19296995
2020,2,China,Produtos químicos orgânicos,Santa Catarina,MARITIMA,19227659
2020,9,Colômbia,Plásticos e suas obras,Santa Catarina,MARITIMA,19120777
2020,5,Chile,Cobre e suas obras,Santa Catarina,MARITIMA,19086290
2020,8,China,Plásticos e suas obras,Santa Catarina,MARITIMA,19074768
2020,3,Argentina,Plásticos e suas obras,Santa Catarina,MARITIMA,19011726
2020,9,Irã,Adubos (fertilizantes),Santa Catarina,MARITIMA,18955720
2020,3,China,Produtos químicos orgânicos,Santa Catarina,MARITIMA,18942832
2020,12,China,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Santa Catarina,MARITIMA,18888020
2020,9,China,"Fibras sintéticas ou artificiais, descontínuas",Santa Catarina,MARITIMA,18862138
2020,12,Chile,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",Santa Catarina,RODOVIARIA,18703969
2020,11,Alemanha,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,MARITIMA,18681363
2020,2,China,"Ferro fundido, ferro e aço",Santa Catarina,MARITIMA,18613096
2020,9,Estados Unidos,Plásticos e suas obras,Santa Catarina,MARITIMA,18608656
2020,2,China,"Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",Santa Catarina,MARITIMA,18557727
2020,11,China,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Santa Catarina,MARITIMA,18492842
2020,8,China,Filamentos sintéticos ou artificiais,Santa Catarina,MARITIMA,18478822
2020,12,México,Cobre e suas obras,Santa Catarina,MARITIMA,18344374
2020,4,China,Plásticos e suas obras,Santa Catarina,MARITIMA,18290096
2020,9,China,"Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",Santa Catarina,MARITIMA,18211795
2020,4,China,Produtos químicos orgânicos,Santa Catarina,MARITIMA,18208870
2020,10,China,Produtos químicos orgânicos,Santa Catarina,MARITIMA,18101080
2020,8,Estados Unidos,Plásticos e suas obras,Santa Catarina,MARITIMA,17932458
2020,4,China,Filamentos sintéticos ou artificiais,Santa Catarina,MARITIMA,17800241
2020,12,China,"Obras de ferro fundido, ferro ou aço",Santa Catarina,MARITIMA,17644779
2020,11,Malásia,Borracha e suas obras,Santa Catarina,MARITIMA,17438588
2020,11,Portugal,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Santa Catarina,MARITIMA,17401204
2020,6,China,Produtos químicos orgânicos,Santa Catarina,MARITIMA,17265084
2020,4,Argentina,Plásticos e suas obras,Santa Catarina,MARITIMA,17220953
2020,10,Portugal,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Santa Catarina,MARITIMA,17091766
2020,5,Estados Unidos,Plásticos e suas obras,Santa Catarina,MARITIMA,17076634
2020,2,Argentina,Plásticos e suas obras,Santa Catarina,MARITIMA,16713491
2020,2,Estados Unidos,Plásticos e suas obras,Santa Catarina,MARITIMA,16674364
2020,1,China,"Vestuário e seus acessórios, de malha",Santa Catarina,MARITIMA,16650046
2020,4,China,"Ferro fundido, ferro e aço",Santa Catarina,MARITIMA,16577999
2020,7,China,Plásticos e suas obras,Santa Catarina,MARITIMA,16561019
2020,10,China,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",Santa Catarina,AEREA,16012325
2020,9,China,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Santa Catarina,MARITIMA,15767772
2020,8,China,Produtos químicos orgânicos,Santa Catarina,MARITIMA,15542046
2020,12,Peru,Cobre e suas obras,Santa Catarina,MARITIMA,15534888
2020,11,China,Tecidos de malha,Santa Catarina,MARITIMA,15442079
2020,2,China,Borracha e suas obras,Santa Catarina,MARITIMA,15293637
2020,1,China,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Santa Catarina,MARITIMA,15053570
2020,1,Argentina,Plásticos e suas obras,Santa Catarina,MARITIMA,15008184
2020,8,Argentina,Plásticos e suas obras,Santa Catarina,MARITIMA,14661816
2020,1,China,Tecidos de malha,Santa Catarina,MARITIMA,14646205
2020,9,Malásia,Borracha e suas obras,Santa Catarina,MARITIMA,14632421
2020,5,China,"Outros artefatos têxteis confeccionados; sortidos; artefatos de matérias têxteis, calçados, chapéus e artefatos de uso semelhante, usados; trapos",Santa Catarina,AEREA,14594286
2020,2,Argentina,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Santa Catarina,RODOVIARIA,14503752
2020,12,China,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",Santa Catarina,MARITIMA,14485496
2020,2,Colômbia,Plásticos e suas obras,Santa Catarina,MARITIMA,14477798
2020,10,Colômbia,Plásticos e suas obras,Santa Catarina,MARITIMA,14426285
2020,3,China,"Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",Santa Catarina,MARITIMA,14404965
2020,7,Portugal,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Santa Catarina,MARITIMA,14379124
2020,10,China,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Santa Catarina,MARITIMA,14347232
2020,12,Portugal,Gorduras e óleos animais ou vegetais; produtos da sua dissociação; gorduras alimentares elaboradas; ceras de origem animal ou vegetal,Santa Catarina,MARITIMA,14327152
2020,1,Chile,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",Santa Catarina,RODOVIARIA,14268186
2020,11,China,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios",Santa Catarina,MARITIMA,14186291
2020,8,China,"Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",Santa Catarina,MARITIMA,14177059
2020,10,Malásia,Borracha e suas obras,Santa Catarina,MARITIMA,13954408
2020,12,China,Tecidos de malha,Santa Catarina,MARITIMA,13919561
2020,5,China,Filamentos sintéticos ou artificiais,Santa Catarina,MARITIMA,13786937
2020,6,Estados Unidos,Plásticos e suas obras,Santa Catarina,MARITIMA,13614929
2020,9,Argentina,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Santa Catarina,RODOVIARIA,13517003
2020,6,China,Plásticos e suas obras,Santa Catarina,MARITIMA,13502038
2020,11,Itália,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,MARITIMA,13488299
2020,4,Estados Unidos,"Produtos químicos inorgânicos; compostos inorgânicos ou orgânicos de metais preciosos, de elementos radioativos, de metais das terras raras ou de isótopos",Santa Catarina,MARITIMA,13395651
2020,7,China,Produtos farmacêuticos,Santa Catarina,AEREA,13316341
2020,8,China,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Santa Catarina,MARITIMA,13308667
2020,2,China,Tecidos de malha,Santa Catarina,MARITIMA,13284169
2020,4,Itália,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,MARITIMA,13178453
2020,8,Colômbia,Plásticos e suas obras,Santa Catarina,MARITIMA,13107518
2020,4,Malásia,Borracha e suas obras,Santa Catarina,MARITIMA,13077503
2020,5,Argentina,Plásticos e suas obras,Santa Catarina,MARITIMA,12978635
2020,12,China,"Máquinas, aparelhos e materiais elétricos, e suas partes; aparelhos de gravação ou de reprodução de som, aparelhos de gravação ou de reprodução de imagens e de som em televisão, e suas partes e acessórios",Santa Catarina,AEREA,12943899
2020,10,Chile,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",Santa Catarina,RODOVIARIA,12932682
2020,9,China,Borracha e suas obras,Santa Catarina,MARITIMA,12928391
2020,7,Estados Unidos,Plásticos e suas obras,Santa Catarina,MARITIMA,12923781
2020,9,Argentina,Plásticos e suas obras,Santa Catarina,MARITIMA,12883836
2020,6,Argentina,Plásticos e suas obras,Santa Catarina,MARITIMA,12832775
2020,5,Malásia,Borracha e suas obras,Santa Catarina,MARITIMA,12817821
2020,12,Arábia Saudita,Plásticos e suas obras,Santa Catarina,MARITIMA,12816100
2020,9,China,"Brinquedos, jogos, artigos para divertimento ou para esporte; suas partes e acessórios",Santa Catarina,MARITIMA,12759798
2020,11,China,"Obras de ferro fundido, ferro ou aço",Santa Catarina,MARITIMA,12714064
2020,5,China,Borracha e suas obras,Santa Catarina,MARITIMA,12685694
2020,6,Malásia,Borracha e suas obras,Santa Catarina,MARITIMA,12655576
2020,1,Argentina,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Santa Catarina,RODOVIARIA,12608992
2020,3,China,"Obras de ferro fundido, ferro ou aço",Santa Catarina,MARITIMA,12596276
2020,1,Itália,"Reatores nucleares, caldeiras, máquinas, aparelhos e instrumentos mecânicos, e suas partes",Santa Catarina,MARITIMA,12573080
2020,2,Chile,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",Santa Catarina,RODOVIARIA,12557233
2020,8,Malásia,Borracha e suas obras,Santa Catarina,MARITIMA,12510611
2020,12,Irã,Adubos (fertilizantes),Santa Catarina,MARITIMA,12422557
2020,9,Catar,Adubos (fertilizantes),Santa Catarina,MARITIMA,12402139
2020,7,China,"Móveis; mobiliário médico-cirúrgico, colchões, almofadas e semelhantes; aparelhos de iluminação não especificados nem compreendidos em outros capítulos; anúncios, cartazes ou tabuletas e placas indicadoras luminosos, e artigos semelhantes; Construções Pré",Santa Catarina,MARITIMA,12329679
2020,9,Chile,"Peixes e crustáceos, moluscos e outros invertebrados aquáticos",Santa Catarina,RODOVIARIA,12323715
2020,10,China,Borracha e suas obras,Santa Catarina,MARITIMA,12290552
2020,4,Alemanha,"Veículos automóveis, tratores, ciclos e outros veículos terrestres, suas partes e acessórios",Santa Catarina,MARITIMA,12244518
2020,1,China,"Obras de ferro fundido, ferro ou aço",Santa Catarina,MARITIMA,12239120
2020,11,Argentina,Plásticos e suas obras,Santa Catarina,MARITIMA,12174908
2020,10,China,"Obras de ferro fundido, ferro ou aço",Santa Catarina,MARITIMA,12154523
2020,12,Paraguai,Cereais,Santa Catarina,RODOVIARIA,12134475
2020,3,China,Tecidos de malha,Santa Catarina,MARITIMA,12131240
2020,12,Taiwan (Formosa),Plásticos e suas obras,Santa Catarina,MARITIMA,12126747
2020,5,China,"Fibras sintéticas ou artificiais, descontínuas",Santa Catarina,MARITIMA,12081035
2020,12,Coreia do Sul,Plásticos e suas obras,Santa Catarina,MARITIMA,12060396
2020,3,Colômbia,Plásticos e suas obras,Santa Catarina,MARITIMA,12045456
2020,3,China,Borracha e suas obras,Santa Catarina,MARITIMA,12005483
